1520,121314 Parrot Rock Boulevard,A rocky outcrop offering panoramic views of Mirissa Bay and the Indian Ocean.,346
1521,151617 Mirissa Fisheries Harbor Street,A bustling fish market where visitors can witness the catch of the day and experience the local fishing culture.,346
1522,181920 Weligama Bay Avenue,"A neighboring bay known for its calm waters, making it an ideal spot for swimming and surfing.",346
1523,212223 Polhena Beach Road,"A popular beach with clear waters and a coral reef, offering excellent snorkeling opportunities.",346
1524,1234 Nallur Kandaswamy Kovil Street,A vibrant Hindu temple known for its colorful architecture and religious festivals.,347
1525,5678 Jaffna Fort Avenue,"A historic fort built by the Portuguese and later expanded by the Dutch, offering panoramic views of Jaffna.",347
1526,91011 Jaffna Public Library Road,A renowned library known for its impressive collection of books and cultural significance.,347
1527,121314 Keerimalai Naguleswaram Temple Boulevard,"A Hindu temple located on a picturesque seaside, believed to have healing properties.",347
1528,151617 Jaffna Market Street,"A bustling market offering a wide range of goods, including fresh produce, spices, and local handicrafts.",347
1529,181920 Casuarina Beach Avenue,"A scenic beach lined with casuarina trees, offering a tranquil setting for relaxation and walks.",347
1530,1234 Gamla Stan Street,"The charming old town of Stockholm, featuring colorful buildings, narrow cobblestone streets, and historical attractions.",348
1531,5678 Vasa Museum Avenue,"A museum housing the well-preserved Vasa ship, a 17th-century warship that sank and was salvaged.",348
1532,91011 Skansen Road,"An open-air museum and zoo, showcasing Swedish cultural heritage and a variety of native wildlife.",348
1533,121314 Royal Palace Boulevard,"The official residence of the Swedish monarch, featuring stunning architecture and royal exhibitions.",348
1534,151617 ABBA The Museum Street,"A museum dedicated to the popular Swedish pop group ABBA, showcasing memorabilia and interactive exhibits.",348
1535,181920 Djurgarden Island Avenue,"A scenic island with lush parks, museums, and recreational areas, perfect for outdoor activities.",348
1536,212223 Stockholm City Hall Road,A landmark building known for its distinctive tower and hosting the Nobel Prize banquet.,348
1537,1234 Liseberg Street,"A popular amusement park offering thrilling rides, entertainment, and beautiful gardens.",349
1538,5678 Gothenburg Botanical Garden Avenue,"A stunning botanical garden with a wide variety of plants, including a tropical greenhouse.",349
1539,91011 Haga District Road,"A picturesque neighborhood with charming wooden houses, vintage shops, and cozy cafes.",349
1540,121314 Universeum Boulevard,A science center and aquarium featuring interactive exhibits and diverse marine life.,349
1541,1234 Turning Torso Street,"A modern skyscraper and architectural landmark, offering panoramic views of Malmö and the Oresund Strait.",350
1542,5678 Malmö Castle Avenue,"A historic castle housing museums, art exhibitions, and beautiful gardens.",350
1543,91011 Stortorget Road,"The main square of Malmö, surrounded by colorful buildings, cafes, and shops.",350
1544,121314 Ribersborg Beach Boulevard,"A sandy beach known for its bathing houses, saunas, and scenic promenade.",350
1545,151617 Malmöhus Castle Street,"A medieval castle complex housing museums, art galleries, and a lovely castle garden.",350
1546,1234 Uppsala Cathedral Street,A grand medieval cathedral known for its impressive Gothic architecture and historical significance.,351
1547,5678 Uppsala University Avenue,"One of the oldest universities in Scandinavia, with a rich academic tradition and beautiful campus.",351
1548,91011 Gamla Uppsala Road,An ancient burial site with massive burial mounds and remnants of pre-Christian history.,351
1549,1234 Visby City Wall Street,"A well-preserved medieval city wall surrounding the old town of Visby, a UNESCO World Heritage site.",352
1550,5678 St. Mary's Cathedral Avenue,A medieval cathedral showcasing Gothic architecture and stunning stained glass windows.,352
1551,91011 Gotland Museum Road,A museum highlighting the history and culture of Gotland island and the city of Visby.,352
1552,121314 Almedalen Park Boulevard,"A scenic park with lush greenery, walking paths, and an amphitheater, hosting political events.",352
1553,151617 Botanical Garden Street,"A beautiful garden featuring a variety of plants, flowers, and tranquil spaces.",352
1554,1234 Örebro Castle Street,"A medieval castle situated on an islet in the Svartån River, offering tours and historical exhibitions.",353
1555,5678 Wadköping Open-Air Museum Avenue,"A cultural heritage area with preserved old buildings, showcasing life in the past.",353
1556,91011 Gustavsvik Water Park Road,"A large water park with slides, pools, and recreational activities for all ages.",353
1557,1234 Linköping Cathedral Street,"A stunning cathedral with a blend of architectural styles, including Gothic and Romanesque.",354
1558,5678 Gamla Linköping Avenue,"An open-air museum featuring preserved historical buildings, craft shops, and cafes.",354
1559,91011 Swedish Air Force Museum Road,"A museum dedicated to the history and technology of aviation, showcasing aircraft and exhibits.",354
1560,121314 Linköping University Boulevard,A renowned university known for its research and academic programs.,354
1561,151617 Tinnerö Ecopark Street,"A nature reserve with forests, lakes, and walking trails, offering opportunities for outdoor recreation.",354
1562,181920 Stångebro Monument Avenue,"A monument commemorating the Battle of Stångebro, a significant historical event in Swedish history.",354
1563,1234 Västerås Cathedral Street,A striking medieval cathedral known for its red-brick exterior and impressive stained glass windows.,355
1564,5678 Anundshög Mound Avenue,"A large burial mound and ancient Viking site, providing insights into early Scandinavian history.",355
1565,91011 Kokpunkten Water Park Road,"A unique water park located in an old steam power plant, featuring slides and thermal baths.",355
1566,121314 Västerås Castle Boulevard,A historic castle housing a museum with exhibits on local history and art.,355
1567,151617 Vallby Open-Air Museum Street,"An open-air museum showcasing rural and urban life in the past, with historical buildings and activities.",355
1568,181920 Djäkneberget Park Avenue,A scenic park offering panoramic views of Västerås and the surrounding area.,355
1569,212223 Aros Congress Center Road,"A modern conference center hosting various events, conferences, and exhibitions.",355
1570,1234 Kronborg Castle Street,"A magnificent castle in nearby Helsingør, Denmark, famously known as the setting of Shakespeare's Hamlet.",356
1571,5678 Sofiero Palace Avenue,"A royal palace surrounded by beautiful gardens, known for its vibrant flower displays.",356
1572,91011 Kärnan Tower Road,A medieval tower offering panoramic views of Helsingborg and the Øresund Strait.,356
1573,121314 Fredriksdal Open-Air Museum Boulevard,"A cultural heritage park with historical buildings, gardens, and theater performances.",356
1574,1234 Industrial Landscape Street,"An open-air museum showcasing the city's industrial heritage, including factories and workers' housing.",357
1575,5678 Norrköping Visualization Center Avenue,A science center with interactive exhibits and a dome theater showcasing educational films.,357
1576,91011 Louis De Geer Concert Hall Road,"A concert hall housed in a former industrial building, hosting musical performances and events.",357
1577,1234 Visingsö Island Street,"An idyllic island in Lake Vättern, known for its historic ruins, beautiful nature, and cycling opportunities.",358
1578,5678 Match Museum Avenue,"A museum dedicated to the history of the Swedish match industry, showcasing matchboxes and machinery.",358
1579,91011 Rosenlunds Rosarium Road,A stunning rose garden featuring a wide variety of roses and beautiful landscaping.,358
1580,121314 Husqvarna Museum Boulevard,"A museum tracing the history of the Husqvarna brand, known for its motorcycles and outdoor power products.",358
1581,151617 Elmia Exhibition Center Street,"A large exhibition center hosting trade fairs, conferences, and cultural events.",358
1582,181920 Vätterstranden Boulevard,A scenic lakeside promenade offering picturesque views of Lake Vättern and the city skyline.,358
1583,1234 Bahnhofstrasse Street,"One of the world's most exclusive shopping streets, lined with luxury boutiques and renowned department stores.",359
1584,5678 Lake Zurich Avenue,"A scenic lake offering opportunities for boating, swimming, and lakeside strolls.",359
1585,91011 Zurich Old Town Road,"The historic heart of Zurich, featuring narrow streets, medieval buildings, and charming squares.",359
1586,121314 Grossmünster Boulevard,"A Romanesque-style church with twin towers, offering panoramic views from its tower.",359
1587,151617 Kunsthaus Zurich Street,An art museum housing a significant collection of modern and contemporary art.,359
1588,1234 Jet d'Eau Street,"A famous landmark and water fountain located on Lake Geneva, shooting water up to 140 meters into the air.",360
1589,5678 United Nations Office Avenue,"The European headquarters of the United Nations, offering guided tours and exhibitions.",360
1590,91011 St. Pierre Cathedral Road,A historic cathedral known for its archaeological site and panoramic views from its tower.,360
1591,121314 Palais des Nations Boulevard,"The European headquarters of the United Nations, featuring assembly halls and diplomatic meeting rooms.",360
1592,151617 Jardin Anglais Street,"A picturesque park on the shores of Lake Geneva, known for its famous flower clock.",360
1593,181920 Patek Philippe Museum Avenue,A museum showcasing the history and craftsmanship of Swiss watchmaking.,360
1594,1234 Bern Historical Center Street,"A UNESCO World Heritage site, the old town of Bern features well-preserved medieval architecture and charming arcades.",361
1595,5678 Bern Cathedral Avenue,"A Gothic cathedral with the tallest church tower in Switzerland, offering stunning views of the city.",361
1596,91011 Zytglogge Road,"A medieval clock tower with an astronomical clock, a symbol of Bern's rich history.",361
1597,121314 Bear Park Boulevard,A park where visitors can observe bears in a spacious and natural habitat.,361
1598,151617 Bundeshaus Street,"The seat of the Swiss Federal Assembly and Federal Council, featuring impressive neoclassical architecture.",361
1599,181920 Rosengarten Avenue,A beautiful rose garden offering panoramic views of Bern's old town and the surrounding countryside.,361
1600,1234 Basel Minster Street,"A stunning Gothic cathedral with colorful roof tiles, housing a rich collection of art and historical artifacts.",362
1601,5678 Kunstmuseum Basel Avenue,"One of Switzerland's oldest and most renowned art museums, featuring a vast collection of artworks.",362
1602,91011 Basel Zoo Road,A popular zoo housing a diverse range of animal species and offering educational programs.,362
1603,121314 Spalentor Boulevard,"A well-preserved city gate dating back to the Middle Ages, once part of Basel's fortifications.",362
1604,151617 Tinguely Museum Street,"A museum dedicated to the works of Swiss artist Jean Tinguely, known for his kinetic art.",362
1605,181920 Rhine River Promenade Avenue,"A scenic promenade along the Rhine River, offering beautiful views of the water and the city.",362
1606,212223 Fondation Beyeler Road,"An art museum located in a serene park, featuring modern and contemporary art exhibitions.",362
1607,1234 Chapel Bridge Street,A famous covered wooden bridge adorned with paintings and offering lovely views of the Reuss River.,363
1608,5678 Lake Lucerne Avenue,"A picturesque lake surrounded by mountains, offering boat cruises and panoramic vistas.",363
1609,91011 Mount Pilatus Road,"A mountain overlooking Lucerne, accessible by cable car and offering stunning views from the summit.",363
1610,121314 Lion Monument Boulevard,"A monument commemorating the Swiss Guards who died during the French Revolution, sculpted into a cliff face.",363
1611,151617 Swiss Museum of Transport Street,"A comprehensive museum dedicated to transportation, featuring exhibits on trains, cars, aviation, and more.",363
1612,181920 Richard Wagner Museum Avenue,"A museum located in the former residence of composer Richard Wagner, showcasing his life and work.",363
1613,1234 Olympic Museum Street,"A museum dedicated to the history and spirit of the Olympic Games, featuring interactive exhibits and memorabilia.",364
1614,5678 Lausanne Cathedral Avenue,A Gothic cathedral known for its beautiful stained glass windows and panoramic views from its tower.,364
1615,91011 Ouchy Promenade Road,A lakeside promenade offering stunning views of Lake Geneva and the Alps.,364
1616,1234 Bahnhofstrasse Street,"The main street of Zermatt, lined with shops, restaurants, and luxury hotels.",365
1617,5678 Gornergrat Railway Avenue,"A cogwheel railway leading to Gornergrat, offering breathtaking views of the surrounding mountains.",365
1618,91011 Matterhorn Glacier Paradise Road,"A mountain peak with a cable car station, providing access to panoramic viewpoints and an ice palace.",365
1619,121314 Sunnegga Paradise Boulevard,"A mountain area with hiking trails, cable cars, and beautiful alpine scenery.",365
1620,151617 Schwarzsee Lake Street,"A peaceful alpine lake surrounded by forests and mountains, offering a serene natural setting.",365
1621,1234 Jungfraujoch Street,"The 'Top of Europe,' offering stunning views from the highest railway station in Europe.",366
1622,5678 Harder Kulm Avenue,"A mountain summit accessible by funicular, providing panoramic views of Interlaken and the surrounding mountains.",366
1623,91011 Schynige Platte Road,"A scenic mountain plateau with hiking trails and alpine gardens, known for its panoramic views.",366
1624,1234 Hagia Sophia Street,"A historic and iconic Byzantine cathedral-turned-mosque-turned-museum, showcasing magnificent architecture and religious significance.",367
1625,5678 Topkapi Palace Avenue,"A sprawling palace complex that was the residence of Ottoman sultans, housing exhibits and artifacts from the Ottoman era.",367
1626,91011 Blue Mosque Road,A stunning mosque with six minarets and beautiful blue tiles adorning its interior.,367
1627,121314 Grand Bazaar Boulevard,"One of the oldest and largest covered markets in the world, offering a vibrant shopping experience.",367
1628,151617 Spice Bazaar Street,"A colorful and aromatic market selling a wide variety of spices, herbs, and traditional Turkish products.",367
1629,1234 Ataturk Mausoleum Street,"A grand mausoleum dedicated to Mustafa Kemal Ataturk, the founder of modern Turkey.",368
1630,5678 Anitkabir Avenue,A monumental complex housing the mausoleum of Mustafa Kemal Ataturk and an adjacent museum.,368
1631,91011 Kocatepe Mosque Road,A large and impressive mosque with Ottoman-inspired architecture and beautiful interior details.,368
1632,121314 Museum of Anatolian Civilizations Boulevard,"A museum showcasing artifacts from various Anatolian civilizations, spanning thousands of years.",368
1633,1234 Kordon Promenade Street,"A waterfront promenade along the Aegean Sea, popular for leisurely walks and seafront cafes.",369
1634,5678 Kadifekale Avenue,An ancient castle and fortification offering panoramic views of Izmir and the surrounding area.,369
1635,91011 Clock Tower Road,"A historic clock tower in the heart of Izmir's city center, serving as a symbol of the city.",369
1636,121314 Konak Square Boulevard,A central square featuring the iconic Clock Tower and historic Konak Mosque.,369
1637,151617 Ephesus Archaeological Site Street,"The ruins of an ancient Greek city, showcasing well-preserved structures such as the Library of Celsus and the Great Theatre.",369
1638,1234 Old Town Kaleici Street,"The historic heart of Antalya, featuring narrow streets, Ottoman-era houses, and charming cafes.",370
1639,5678 Hadrian's Gate Avenue,A beautifully preserved Roman triumphal arch marking the entrance to the old city.,370
1640,91011 Antalya Museum Road,A museum housing a vast collection of artifacts from the region's ancient civilizations.,370
1641,121314 Konyaalti Beach Boulevard,A popular beach known for its clear waters and scenic views of the Taurus Mountains.,370
1642,151617 Duden Waterfalls Street,A series of stunning waterfalls cascading from cliffs into the Mediterranean Sea.,370
1643,181920 Aspendos Theater Avenue,A well-preserved ancient Roman theater still used for performances and events.,370
1644,1234 Buckingham Palace Road,"The official residence of the British monarch, known for its iconic balcony.",371
1645,5678 Tower Bridge Street,"A historic bascule bridge spanning the River Thames, offering panoramic views from its walkways.",371
1646,91011 Covent Garden Lane,"A vibrant district filled with shops, theaters, and street performers.",371
1647,121314 Trafalgar Square Avenue,A bustling public square featuring Nelson's Column and the iconic lion statues.,371
1648,151617 Abbey Road Street,The famous street known for the Beatles' Abbey Road album cover.,371
1649,181920 British Museum Boulevard,"One of the world's largest and most comprehensive museums, housing a vast collection of art and artifacts.",371
1650,212223 Hyde Park Road,"A sprawling park offering serene green spaces, lakes, and famous landmarks.",371
1651,1234 Edinburgh Castle Street,"A historic fortress atop Castle Rock, offering panoramic views of the city.",372
1652,5678 Royal Mile Avenue,A historic street connecting Edinburgh Castle and the Palace of Holyroodhouse.,372
1653,91011 Arthur's Seat Road,An ancient volcano and hill offering stunning views of the city and the surrounding area.,372
1654,121314 Scottish Parliament Boulevard,"The home of Scotland's devolved parliament, featuring modern architecture.",372
1655,1234 Old Trafford Street,The famous football stadium and home of Manchester United.,373
1656,5678 Manchester Cathedral Avenue,A stunning Gothic cathedral dating back to the Middle Ages.,373
1657,91011 Northern Quarter Road,"A trendy neighborhood known for its independent shops, cafes, and street art.",373
1658,1234 Bullring Street,A major shopping center known for its distinctive architecture and wide range of retail stores.,374
1659,5678 Cadbury World Avenue,A visitor attraction showcasing the history and production of Cadbury chocolate.,374
1660,91011 Birmingham Museum and Art Gallery Road,"A museum housing an extensive collection of art, artifacts, and historical exhibitions.",374
1661,121314 Symphony Hall Boulevard,A renowned concert hall hosting a variety of musical performances.,374
1662,1234 Kelvingrove Art Gallery and Museum Street,A grand museum and art gallery featuring a diverse range of exhibits and artworks.,375
1663,5678 Glasgow Cathedral Avenue,A medieval cathedral known for its Gothic architecture and beautiful stained glass windows.,375
1664,91011 Riverside Museum Road,"A transport museum showcasing vintage vehicles, ships, and interactive displays.",375
1665,121314 George Square Boulevard,A central square surrounded by impressive Victorian buildings and statues.,375
1666,1234 Albert Dock Street,"A historic dock complex now housing museums, galleries, and restaurants.",376
1667,5678 The Beatles Story Avenue,An interactive museum dedicated to the lives and music of the Beatles.,376
1668,91011 Anfield Road,The famous football stadium and home of Liverpool FC.,376
1669,121314 Royal Liver Building Boulevard,An iconic waterfront building with two liver birds perched on its towers.,376
1670,151617 Liverpool Cathedral Street,"One of the largest cathedrals in the world, known for its impressive architecture.",376
1671,181920 Penny Lane Road,The street immortalized in the Beatles song 'Penny Lane.',376
1672,1234 Clifton Suspension Bridge Street,"A famous suspension bridge spanning the Avon Gorge, offering breathtaking views.",377
1673,5678 Bristol Cathedral Avenue,"A stunning cathedral with a mix of architectural styles, dating back to the 12th century.",377
1674,91011 SS Great Britain Road,"A historic steamship turned museum, offering insights into Victorian maritime engineering.",377
1675,121314 Bristol Aquarium Boulevard,An aquarium showcasing a diverse range of marine life from around the world.,377
1676,1234 Radcliffe Camera Street,A distinctive circular library building in the heart of Oxford University.,378
1677,5678 Bodleian Library Avenue,"One of the oldest libraries in Europe, housing a vast collection of books and manuscripts.",378
1678,91011 Christ Church College Road,A prestigious college featuring beautiful architecture and a magnificent dining hall.,378
1679,121314 Ashmolean Museum Boulevard,"The world's first university museum, housing a wide range of art and archaeological artifacts.",378
1680,151617 Bridge of Sighs Street,"A covered bridge connecting two parts of Hertford College, known for its picturesque views.",378
1681,1234 King's College Street,"One of the most famous colleges in Cambridge University, known for its chapel and choir.",379
1682,5678 Trinity College Avenue,A historic college with beautiful gardens and the Wren Library.,379
1683,91011 Mathematical Bridge Road,"A wooden bridge spanning the River Cam, known for its intricate design.",379
1684,121314 Fitzwilliam Museum Boulevard,"A museum showcasing art, antiquities, and applied arts from around the world.",379
1685,151617 Cambridge University Botanic Garden Street,A peaceful garden featuring a wide variety of plants and glasshouses.,379
1686,181920 The Eagle Pub Avenue,A historic pub known for its connections to World War II and the discovery of DNA.,379
1687,1234 Times Square Street,"The iconic square known for its dazzling billboards, entertainment, and bustling atmosphere.",380
1688,5678 Central Park Avenue,"A vast urban park offering green spaces, lakes, and recreational activities.",380
1689,91011 Statue of Liberty Road,A colossal neoclassical sculpture symbolizing freedom and welcoming immigrants.,380
1690,121314 Empire State Building Boulevard,A renowned skyscraper offering panoramic views of the city from its observation deck.,380
1691,151617 Metropolitan Museum of Art Street,"One of the world's largest and most important art museums, housing a vast collection.",380
1692,181920 Broadway Avenue,A famous theater district known for its musicals and performances.,380
1693,212223 Brooklyn Bridge Road,"A historic suspension bridge spanning the East River, offering stunning views of the city skyline.",380
1694,1234 Hollywood Boulevard Street,The famous boulevard known for its Walk of Fame and iconic Hollywood sign.,381
1695,5678 Santa Monica Pier Avenue,"A lively pier with an amusement park, restaurants, and stunning ocean views.",381
1696,91011 Getty Center Road,A renowned art museum featuring a vast collection of Western art and beautiful architecture.,381
1697,121314 Griffith Observatory Boulevard,An observatory offering panoramic views of the city and fascinating astronomy exhibits.,381
1698,1234 Millennium Park Street,"A sprawling park featuring the iconic Cloud Gate sculpture, also known as 'The Bean.'",382
1699,5678 Navy Pier Avenue,A popular entertainment and recreational complex along Lake Michigan.,382
1700,91011 Art Institute of Chicago Road,"One of the oldest and largest art museums in the United States, housing a diverse collection.",382
1701,121314 Willis Tower Boulevard,A towering skyscraper with an observation deck providing stunning views of the city.,382
1702,151617 Magnificent Mile Street,A prestigious shopping district known for its luxury boutiques and flagship stores.,382
1703,181920 Wrigley Field Avenue,The historic baseball stadium and home of the Chicago Cubs.,382
1704,212223 Field Museum of Natural History Road,A natural history museum housing a vast collection of artifacts and exhibitions.,382
1705,1234 Golden Gate Bridge Street,"The iconic suspension bridge spanning the Golden Gate Strait, offering panoramic views.",383
1706,5678 Alcatraz Island Avenue,"A former maximum-security prison turned national park, offering guided tours.",383
1707,91011 Fisherman's Wharf Road,"A bustling waterfront area with shops, seafood restaurants, and lively street performers.",383
1708,121314 Lombard Street Boulevard,"Known as the 'crookedest street in the world,' with its steep, winding segment.",383
1709,1234 The Strip Street,"The iconic boulevard known for its dazzling hotels, casinos, and entertainment venues.",384
1710,5678 Bellagio Fountains Avenue,"A mesmerizing fountain show synchronized to music, located in front of the Bellagio hotel.",384
1711,91011 Fremont Street Road,"A historic street in downtown Las Vegas, known for its vibrant lights and casinos.",384
1712,121314 High Roller Boulevard,A towering observation wheel offering stunning views of the Las Vegas Strip.,384
1713,1234 South Beach Street,A vibrant beachfront neighborhood known for its Art Deco architecture and lively nightlife.,385
1714,5678 Ocean Drive Avenue,"A famous road along the oceanfront, lined with restaurants, bars, and boutique hotels.",385
1715,91011 Wynwood Walls Road,An outdoor museum showcasing vibrant street art by local and international artists.,385
1716,121314 Vizcaya Museum and Gardens Boulevard,A stunning Italian Renaissance-style villa surrounded by beautifully landscaped gardens.,385
1717,151617 Everglades National Park Street,"A vast subtropical wilderness with unique ecosystems, offering airboat tours and wildlife sightings.",385
1718,1234 The White House Street,The official residence and workplace of the President of the United States.,386
1719,5678 National Mall Avenue,A historic park stretching between the Capitol Building and the Lincoln Memorial.,386
1720,91011 Lincoln Memorial Road,"A grand memorial honoring President Abraham Lincoln, featuring a seated statue of Lincoln.",386
1721,121314 Smithsonian Institution Boulevard,"A collection of museums and research centers, including the National Air and Space Museum and the National Museum of Natural History.",386
1722,151617 Washington Monument Street,"An iconic obelisk honoring George Washington, offering views of the city from its observation deck.",386
1723,181920 United States Capitol Avenue,"The home of the United States Congress, featuring impressive architecture and historic significance.",386
1724,1234 Fenway Park Street,The historic baseball park and home of the Boston Red Sox.,387
1725,5678 Freedom Trail Avenue,"A 2.5-mile trail passing by 16 historically significant sites, including the Paul Revere House and Faneuil Hall.",387
1726,91011 Harvard University Road,"One of the world's most prestigious universities, known for its academic excellence and beautiful campus.",387
1727,121314 Boston Common Boulevard,"A historic park in the heart of Boston, offering green spaces, gardens, and recreational activities.",387
1728,151617 USS Constitution Museum Street,"A museum dedicated to the history of the USS Constitution, the oldest commissioned warship afloat.",387
1729,1234 Ben Thanh Market Street,"A bustling market offering a wide range of goods, including clothing, souvenirs, and local street food.",388
1730,5678 Cu Chi Tunnels Avenue,"An extensive network of tunnels used during the Vietnam War, now a popular tourist attraction.",388
1731,91011 Notre-Dame Cathedral Basilica Road,A stunning French colonial cathedral with beautiful stained glass windows.,388
1732,121314 War Remnants Museum Boulevard,A museum exhibiting photographs and artifacts from the Vietnam War.,388
1733,151617 Bitexco Financial Tower Street,A skyscraper with an observation deck providing panoramic views of the city.,388
1734,1234 Hoan Kiem Lake Street,"A picturesque lake in the heart of Hanoi, surrounded by historic landmarks and scenic views.",389
1735,5678 Temple of Literature Avenue,A well-preserved temple complex dedicated to Confucius and Vietnamese scholars.,389
1736,91011 Ho Chi Minh Mausoleum Road,"The final resting place of Ho Chi Minh, the founding father of modern Vietnam.",389
1737,121314 Old Quarter Boulevard,"A vibrant neighborhood with narrow streets, traditional architecture, and bustling markets.",389
1738,1234 My Khe Beach Street,A beautiful sandy beach known for its clear waters and picturesque sunsets.,390
1739,5678 Marble Mountains Avenue,"A cluster of five limestone mountains offering caves, pagodas, and panoramic views.",390
1740,91011 Dragon Bridge Road,A bridge featuring a dragon-shaped sculpture that breathes fire and spouts water.,390
1741,121314 Han River Boulevard,A scenic riverfront promenade with vibrant nightlife and waterfront restaurants.,390
1742,151617 Ba Na Hills Street,"A hill resort with French-style architecture, cable cars, and panoramic vistas.",390
1743,181920 Hoi An Ancient Town Avenue,A UNESCO World Heritage site known for its well-preserved historic buildings and lantern-lit streets.,390
1744,1234 Ancient Town Street,A UNESCO World Heritage site known for its well-preserved historic buildings and lantern-lit streets.,391
1745,5678 Japanese Covered Bridge Avenue,"A historic bridge with a pagoda, symbolizing the connection between the Japanese and Vietnamese communities.",391
1746,91011 Cua Dai Beach Road,A popular beach known for its golden sand and clear waters.,391
1747,1234 Vinpearl Land Street,"An amusement park located on an island, featuring thrilling rides and water activities.",392
1748,5678 Long Son Pagoda Avenue,A Buddhist temple known for its large white Buddha statue and panoramic views of the city.,392
1749,91011 Nha Trang Beach Road,A picturesque beach with turquoise waters and a vibrant promenade.,392
1750,121314 Po Nagar Cham Towers Boulevard,A complex of ancient Hindu temples dedicated to the goddess Po Nagar.,392
1751,151617 Vinpearl Cable Car Street,A cable car ride offering breathtaking views of the city and the surrounding islands.,392
1752,181920 Hon Mun Island Avenue,A marine reserve known for its coral reefs and diverse marine life.,392
1753,212223 Institute of Oceanography Road,A research and education center showcasing marine species and oceanographic artifacts.,392
1754,1234 Long Beach Street,"A stunning beach stretching along the island's western coast, known for its sunsets.",393
1755,5678 Phu Quoc Night Market Avenue,"A bustling market offering a variety of local food, souvenirs, and handicrafts.",393
1756,91011 Vinpearl Safari Road,"A wildlife park featuring various animal species, including giraffes, lions, and elephants.",393
1757,1234 Imperial City Street,A walled palace complex once serving as the capital of the Nguyen Dynasty.,394
1758,5678 Thien Mu Pagoda Avenue,A historic temple complex with a tall pagoda overlooking the Perfume River.,394
1759,91011 Tomb of Khai Dinh Road,A royal mausoleum showcasing a blend of Western and Eastern architectural styles.,394
1760,121314 Perfume River Boulevard,A scenic river offering boat tours to explore Hue's famous landmarks.,394
1761,1234 Back Beach Street,A popular beach known for its calm waters and panoramic views of the city.,395
1762,5678 White Palace Avenue,A historic French colonial villa offering stunning vistas of the surrounding area.,395
1763,91011 Jesus Christ Statue Road,"A towering statue of Jesus Christ atop Nho Mountain, accessible by cable car.",395
1764,121314 Front Beach Boulevard,A lively beach with numerous seafood restaurants and water sports activities.,395
1765,1234 Cai Rang Floating Market Street,"A bustling floating market where vendors sell fruits, vegetables, and local products from their boats.",396
1766,5678 Ninh Kieu Quay Avenue,"A riverside promenade lined with shops, cafes, and restaurants.",396
1767,91011 Can Tho Museum Road,"A museum showcasing the history, culture, and traditions of the Mekong Delta region.",396
1768,121314 Bang Lang Stork Sanctuary Boulevard,A sanctuary where visitors can observe thousands of storks returning to their nests at sunset.,396
1769,151617 Binh Thuy Ancient House Street,A well-preserved traditional Vietnamese house with unique architectural features.,396
1770,1234 Cat Ba Island Street,"The largest island in Halong Bay, known for its stunning limestone karsts and diverse wildlife.",397
1771,5678 Hai Phong Opera House Avenue,A historic opera house showcasing cultural performances and events.,397
1772,91011 Du Hang Pagoda Road,A beautiful pagoda known for its intricate wood carvings and serene atmosphere.,397
1773,121314 Do Son Beach Boulevard,A popular beach resort offering sandy shores and various recreational activities.,397
1774,151617 Hai Phong Museum Street,"A museum highlighting the history, culture, and heritage of Haiphong.",397
1775,181920 Hoang Van Thu Park Avenue,"A spacious park with lush greenery, perfect for leisurely strolls and picnics.",397
1776,1234 La Candelaria Street,"The historic neighborhood of Bogotá, featuring colonial architecture and cultural landmarks.",398
1777,5678 Monserrate Avenue,A mountain peak offering panoramic views of the city and a sanctuary at its summit.,398
1778,91011 Gold Museum Road,A museum housing an extensive collection of pre-Columbian gold artifacts.,398
1779,121314 Plaza de Bolivar Boulevard,"The main square of Bogotá, surrounded by significant buildings and a statue of Simón Bolívar.",398
1780,151617 Usaquén Street Market Street,"A lively market known for its handicrafts, food stalls, and festive atmosphere.",398
1781,181920 Salt Cathedral Avenue,"An underground church carved out of a salt mine, showcasing impressive architecture and religious artwork.",398
1782,212223 Botero Museum Road,A museum dedicated to the works of renowned Colombian artist Fernando Botero.,398
1783,1234 Plaza Botero Street,A public square showcasing numerous sculptures by artist Fernando Botero.,399
1784,5678 El Castillo Avenue,"A historic castle with beautiful gardens, offering panoramic views of the city.",399
1785,91011 Pueblito Paisa Road,"A replica of a typical Antioquian town, featuring traditional architecture and shops.",399
1786,121314 Medellín Metrocable Boulevard,An aerial cable car system providing transportation and scenic views of the city.,399
1787,1234 Cristo Rey Street,"A hilltop statue of Christ overlooking the city, accessible by a short hike or cable car.",400
1788,5678 San Antonio Avenue,A bohemian neighborhood known for its colorful colonial houses and lively nightlife.,400
1789,91011 Cali Zoo Road,"A zoo showcasing a variety of animals, including native species and exotic wildlife.",400
1790,121314 Gato de Tejada Boulevard,"A sculpture of a cat made from recycled materials, located in a charming square.",400
1791,151617 La Ermita Church Street,A historic church known for its religious significance and beautiful architecture.,400
1792,181920 Tertulia Museum Avenue,A museum showcasing modern and contemporary art from Colombian and international artists.,400
1793,1234 Old Town Street,A UNESCO World Heritage site with well-preserved colonial architecture and vibrant streets.,401
1794,5678 Castillo San Felipe Avenue,A historic fortress offering panoramic views of the city and the Caribbean Sea.,401
1795,91011 Rosario Islands Road,A group of picturesque islands known for their crystal-clear waters and coral reefs.,401
