id_osoba,dodatni_jezik
1842,Korean
1842,Slovak
1843,Kazakh
1844,Mongolian
1844,Latin
1844,Italian
1844,Finnish
1846,Montenegrin
1846,Irish
1846,Catalan
1846,Nepali
1847,Croatian
1847,Portuguese
1848,Macedonian
1848,Swahili
1849,Romanian
1849,Dutch
1849,Georgian
1849,Russian
1850,Lao
1850,Bengali
1850,Polish
1851,Arabic
1851,Dzongkha
1852,English
1853,Indonesian
1853,Latin
1853,Danish
1854,Khmer
1854,Japanese
1854,Swedish
1854,Catalan
1854,Georgian
1856,Mongolian
1856,Thai
1856,Romanian
1856,Dhivehi
1856,Finnish
1856,English
1857,Swahili
1858,English
1859,Norwegian
1859,Irish
1859,Slovene
1859,Sesotho
1859,Bulgarian
1860,Czech
1860,Albanian
1860,French
1862,Romanian
1863,Dhivehi
1863,Swahili
1864,Latvian
1864,Japanese
1864,Romanian
1864,French
1864,Urdu
1864,Nepali
1865,Sinhala
1866,Swedish
1866,Burmese
1867,German
1867,Irish
1867,Indonesian
1868,Kazakh
1868,Ukrainian
1869,Turkish
1869,Serbian
1869,Urdu
1869,Hungarian
1869,Amharic
1870,Croatian
1870,Albanian
1870,Polish
1871,Hebrew
1871,Kyrgyz
1871,Thai
1872,German
1872,Mongolian
1872,Sesotho
1872,Lao
1872,Persian
1872,Bosnian
1873,Turkish
1873,Latin
1873,Mongolian
1873,Swedish
1873,Lithuanian
1873,Malay
1874,Serbian
1874,Catalan
1874,Dzongkha
1875,Khmer
1875,German
1875,Sesotho
1875,Dhivehi
1875,Dzongkha
1876,Khmer
1876,Montenegrin
1876,Arabic
1876,Greek
1876,Sesotho
1876,Estonian
1877,Swedish
1877,Finnish
1877,Estonian
1878,Arabic
1878,Dutch
1878,Indonesian
1878,Italian
1878,Amharic
1879,Montenegrin
1879,Kazakh
1879,Arabic
1879,Malay
1879,Ukrainian
1880,Montenegrin
1880,Thai
1880,Sinhala
1880,Albanian
1880,Hindi
1881,Mongolian
1881,Georgian
1881,Nepali
1881,Mandarin Chinese
1881,Lao
1883,Urdu
1884,Khmer
1884,Kazakh
1884,French
1884,Russian
1884,Vietnamese
1886,Lao
1886,Romanian
1886,Vietnamese
1887,Japanese
1887,Slovene
1887,Czech
1888,Turkish
1889,Romanian
1890,Czech
1890,English
1890,Vietnamese
1890,Slovak
1891,Swedish
1891,Korean
1891,Portuguese
1892,Vietnamese
1892,Slovak
1893,Czech
1893,Dhivehi
1893,Burmese
1893,English
1894,Mongolian
1894,Romanian
1894,Kazakh
1894,Amharic
1895,Persian
1895,Albanian
1896,Croatian
1896,Spanish
1896,Dhivehi
1896,Kazakh
1897,Sesotho
1897,Norwegian
1898,Mongolian
1898,Hindi
1898,Vietnamese
1899,Kyrgyz
1899,Swahili
1899,Vietnamese
1899,English
1899,Amharic
1900,Japanese
1900,Dutch
1900,Hindi
1901,Hebrew
1901,Kirundi
1901,Norwegian
1901,Czech
1901,Hungarian
1901,Dzongkha
1902,Russian
1903,Mongolian
1903,Vietnamese
1903,Bosnian
1904,Khmer
1904,Georgian
1904,Arabic
1904,Lithuanian
1905,Swahili
1909,Indonesian
1909,Macedonian
1909,Dhivehi
1909,Lao
1910,Montenegrin
1910,German
1910,Kazakh
1911,Japanese
1911,Dutch
1911,Burmese
1912,Indonesian
1913,Armenian
1913,Irish
1913,Norwegian
1914,Czech
1914,Hebrew
1914,Lao
1914,Finnish
1915,Armenian
1915,Bengali
1915,Indonesian
1915,Urdu
1915,Mandarin Chinese
1916,Japanese
1916,Latvian
1916,Russian
1917,Swedish
1917,French
1919,Montenegrin
1919,Dutch
1919,Kyrgyz
1920,Portuguese
1920,Japanese
1920,Slovene
1920,Hungarian
1920,Bosnian
1921,Czech
1921,Mongolian
1921,Burmese
1921,Thai
1922,Lao
1922,French
1924,Bosnian
1924,Swahili
1925,Polish
1925,Kazakh
1925,Hindi
1925,Slovak
1925,English
1926,Turkish
1926,Kirundi
1926,Bengali
1926,Portuguese
1926,Urdu
1928,Macedonian
1928,Dutch
1928,Catalan
1930,Serbian
1930,Hindi
1930,Swedish
1930,Urdu
1930,Dutch
1930,Dhivehi
1932,German
1932,Bosnian
1933,Kirundi
1933,Catalan
1933,Nepali
1933,Mandarin Chinese
1933,Persian
1933,Dzongkha
1934,Kazakh
1934,Italian
1934,Azerbaijani
1934,Bosnian
1935,Kazakh
1935,Greek
1935,Russian
1935,Korean
1935,Persian
1935,Bulgarian
1936,Kirundi
1936,Spanish
1936,Sesotho
1936,Lao
1936,Hungarian
1938,Norwegian
1938,Polish
1938,Kazakh
1938,Kyrgyz
1938,Romanian
1938,Hungarian
1939,German
1939,Khmer
1939,Hindi
1939,Kazakh
1940,Latin
1940,Latvian
1940,Portuguese
1940,Korean
1940,Dhivehi
1940,English
1941,Turkish
1941,Kirundi
1941,German
1941,Swahili
1941,Ukrainian
1941,Hungarian
1942,Latin
1942,Pashto
1942,Montenegrin
1942,Macedonian
1942,Kyrgyz
1942,Urdu
1943,Swedish
1943,French
1943,Urdu
1943,Nepali
1943,Croatian
1944,Portuguese
1944,Czech
1944,Catalan
1944,Lao
1944,Hungarian
1945,Armenian
1945,Serbian
1945,Pashto
1945,Swedish
1945,French
1945,Urdu
1946,Irish
1946,Romanian
1946,Nepali
1946,Mandarin Chinese
1946,Lao
1946,Estonian
1947,Armenian
1947,Spanish
1947,Japanese
1947,Montenegrin
1947,Kazakh
1947,English
1948,Nepali
1948,Swahili
1949,Indonesian
1949,Bulgarian
1949,Urdu
1949,Armenian
1950,Turkish
1950,Latin
1950,Russian
1950,Ukrainian
1950,Bulgarian
1951,Ukrainian
1951,Bengali
1951,English
1951,Kazakh
1953,Hebrew
1953,Kirundi
1953,Danish
1953,Nepali
1953,English
1954,Hebrew
1954,Bosnian
1954,Serbian
1955,Armenian
1955,Bengali
1955,Burmese
1955,Swedish
1955,Lithuanian
1955,Albanian
1957,Latin
1957,Icelandic
1959,Japanese
1959,German
1959,French
1959,Catalan
1960,Arabic
1960,Estonian
1961,Khmer
1961,Latvian
1961,Lithuanian
1961,Pashto
1962,Armenian
1962,Spanish
1962,Burmese
1962,Japanese
1962,French
1964,Indonesian
1964,Kirundi
1965,German
1965,Serbian
1965,Slovene
1965,Turkish
1966,Kirundi
1966,Kazakh
1966,Irish
1966,Sinhala
1966,Croatian
1966,Italian
1967,Icelandic
1967,Catalan
1967,Russian
1967,Mandarin Chinese
1968,Latin
1969,Azerbaijani
1969,Lithuanian
1969,Arabic
1969,Albanian
1969,Vietnamese
1970,Irish
1971,Croatian
1971,Czech
1971,Russian
1971,Montenegrin
1972,Serbian
1973,Mandarin Chinese
1974,German
1974,Dutch
1974,Turkish
1974,Azerbaijani
1975,Hebrew
1975,Lao
1975,Malay
1976,Khmer
1977,French
1978,Danish
1978,Kazakh
1978,Swedish
1978,Mandarin Chinese
1978,Albanian
1978,Vietnamese
1979,Dutch
1979,Vietnamese
1979,Amharic
1980,Spanish
1980,Khmer
1980,Bengali
1980,Thai
1980,Romanian
1980,Ukrainian
1981,Pashto
1981,Albanian
1981,French
1981,Urdu
1981,Dutch
1982,Norwegian
1982,Arabic
1982,Azerbaijani
1982,Swahili
1983,German
1983,Amharic
1984,Latvian
1984,Lithuanian
1984,Danish
1985,Russian
1986,Greek
1986,Bulgarian
1986,Arabic
1986,Nepali
1988,Kazakh
1988,Persian
1989,Serbian
1989,Latvian
1989,Greek
1989,Russian
1989,Vietnamese
1990,Mongolian
1990,Bengali
1990,Azerbaijani
1991,Hebrew
1991,Kazakh
1991,Irish
1991,Romanian
1991,Hungarian
1991,English
1992,Bengali
1992,Russian
1992,Nepali
1992,Hindi
1992,Estonian
1993,Slovene
1993,Icelandic
1994,German
1994,Malay
1994,Arabic
1994,Armenian
1995,Turkish
1995,Lao
1996,Serbian
1996,Hebrew
1996,Kazakh
1996,Sinhala
1996,Dzongkha
1997,Icelandic
1998,Polish
1998,Irish
1998,Hungarian
1998,Slovak
1998,Bosnian
1998,Amharic
1999,Ukrainian
2000,Kirundi
2000,Khmer
2000,Icelandic
2000,Danish
2001,Vietnamese
2001,Romanian
2001,French
2001,Korean
2002,Dutch
2002,Finnish
2002,Mandarin Chinese
2003,Croatian
2003,Norwegian
2003,Catalan
2003,Thai
2004,Danish
2004,Pashto
2004,Kyrgyz
2004,Russian
2004,Sinhala
2004,Persian
2007,Georgian
2007,Dhivehi
2007,Slovak
2007,Albanian
2008,Czech
2008,Latvian
2008,Finnish
2008,Slovak
2010,Romanian
2011,Spanish
2011,Polish
2011,Albanian
2011,Russian
2011,Bulgarian
2012,Mongolian
2012,Korean
2012,Amharic
2012,Estonian
2012,Dzongkha
2013,Japanese
2013,Sinhala
2013,Persian
2013,Finnish
2013,Amharic
2014,Greek
2014,Swahili
2014,Irish
2014,Sinhala
2014,Estonian
2015,Croatian
2015,Irish
2015,Latvian
2015,Serbian
2016,Armenian
2018,Russian
2020,Hebrew
2020,Georgian
2021,Macedonian
2021,Bulgarian
2021,Burmese
2021,Amharic
2022,Hebrew
2022,Macedonian
2022,Greek
2022,Indonesian
2022,Irish
2022,Urdu
2023,Armenian
2023,French
2024,English
2026,Dutch
2027,Swahili
2028,Thai
2028,Macedonian
2028,Italian
2028,English
2029,Italian
2030,Mongolian
2030,Kirundi
2030,Turkish
2031,Malay
2031,Hungarian
2031,Azerbaijani
2031,Pashto
2032,Kazakh
2032,Kirundi
2032,Montenegrin
2032,Turkish
2033,Turkish
2033,Portuguese
2033,Mongolian
2033,Persian
2033,Hungarian
2034,Montenegrin
2034,Italian
2035,Czech
2035,Kyrgyz
2035,Korean
2035,Ukrainian
2035,Italian
2035,Vietnamese
2036,Sesotho
2036,Catalan
2037,Kirundi
2037,Dzongkha
2037,Amharic
2038,Spanish
2038,Danish
2039,Danish
2039,Lithuanian
2039,Thai
2039,Kyrgyz
2039,Bulgarian
2039,Vietnamese
2040,Irish
2040,Amharic
2041,Latvian
2041,Montenegrin
2041,Kazakh
2041,Swedish
2041,Kyrgyz
2041,Croatian
2042,Pashto
2042,Mandarin Chinese
2043,Bulgarian
2043,Bengali
2044,Catalan
2044,Sinhala
2044,Mandarin Chinese
2045,Lao
2045,Hindi
2045,Nepali
2046,Montenegrin
2047,Burmese
2047,Kazakh
2047,Swahili
2047,Indonesian
2047,Finnish
2047,Amharic
2048,Latin
2048,Thai
2048,Sinhala
2048,Ukrainian
2048,English
2050,Latvian
2050,Azerbaijani
2050,Korean
2051,Mongolian
2051,Latin
2051,Amharic
2052,Serbian
2052,Latvian
2052,Slovene
2052,Lao
2052,Amharic
2053,Dutch
2053,Romanian
2053,Urdu
2053,Bulgarian
2053,Dzongkha
2054,Kazakh
2054,Macedonian
2054,Bulgarian
2054,Slovak
2054,Dzongkha
2055,Latin
2055,Bengali
2055,Catalan
2055,Arabic
2055,Albanian
2057,Hindi
2058,Japanese
2058,Macedonian
2058,Dutch
2058,Icelandic
2058,Italian
2059,Indonesian
2059,Khmer
2059,Persian
2059,Urdu
2060,Kirundi
2060,Norwegian
2060,Polish
2060,Malay
2060,Croatian
2060,Dzongkha
2061,Macedonian
2061,Azerbaijani
2061,English
2062,Kazakh
2063,Latin
2063,Danish
2063,Polish
2063,Slovene
2063,Slovak
2065,Armenian
2065,Dutch
2065,Dhivehi
2066,Lao
2066,English
2066,Swahili
2068,Catalan
2069,Ukrainian
2069,Arabic
2069,Sinhala
2070,Turkish
2070,Albanian
2071,Irish
2073,Portuguese
2075,Kazakh
2075,Lithuanian
2075,Thai
2075,Ukrainian
2075,Vietnamese
2076,Kirundi
2076,Burmese
2076,Irish
2077,Lao
2078,Greek
2078,Irish
2078,Malay
2078,Icelandic
2078,Korean
2079,Icelandic
2081,Turkish
2081,Danish
2081,Mongolian
2081,Macedonian
2081,Amharic
2083,Turkish
2083,Czech
2083,Swahili
2083,Persian
2083,Dutch
2083,English
2084,Macedonian
2084,Hungarian
2084,Catalan
2084,Slovak
2085,Georgian
2086,Danish
2086,Indonesian
2086,Irish
2086,Slovene
2086,English
2086,Amharic
2087,Armenian
2087,Kirundi
2087,Arabic
2088,Mongolian
2088,German
2088,Bengali
2088,Kazakh
2089,German
2089,Kyrgyz
2089,Romanian
2089,Malay
2089,Mandarin Chinese
2090,Slovene
2090,Romanian
2090,Pashto
2091,Icelandic
2092,Greek
2092,Urdu
2092,Dutch
2092,Finnish
2092,English
2093,Kazakh
2093,Indonesian
2094,Croatian
2094,Latin
2094,Romanian
2094,Bosnian
2096,Serbian
2096,Catalan
2097,Latin
2097,Bengali
2097,Azerbaijani
2097,Albanian
2097,Irish
2097,Dutch
2098,Polish
2099,Catalan
2099,Slovak
2099,Dzongkha
2100,Slovene
2100,Slovak
2101,Hebrew
2101,Icelandic
2102,Spanish
2102,Georgian
2103,Italian
2105,Swedish
2105,Korean
2107,Latvian
2107,Finnish
2107,Kyrgyz
2107,Nepali
2108,Turkish
2108,Japanese
2108,German
2108,Indonesian
2108,Ukrainian
2109,Serbian
2110,Malay
2110,Hindi
2111,Danish
2111,Polish
2111,Arabic
2111,Sinhala
2111,Dzongkha
2112,Bengali
2112,Vietnamese
2112,Urdu
2112,Catalan
2113,Portuguese
2113,Korean
2113,Slovak
2114,Serbian
2114,Burmese
2114,Montenegrin
2114,Macedonian
2114,Nepali
2114,Dzongkha
2117,Icelandic
2118,Lao
2118,Swahili
2119,Mongolian
2119,Slovene
2119,Hungarian
2119,Lithuanian
2120,Romanian
2120,Bosnian
2121,Swedish
2121,Danish
2124,Hebrew
2124,Dutch
2124,Hindi
2125,Spanish
2125,Arabic
2126,Arabic
2127,Spanish
2127,Portuguese
2127,Albanian
2127,Hindi
2127,Slovak
2127,Amharic
2128,Icelandic
2128,Greek
2128,Russian
2128,Swahili
2129,Sesotho
2129,Russian
2129,Danish
2130,Hebrew
2130,Portuguese
2130,Japanese
2130,Greek
2130,Dhivehi
2131,Icelandic
2131,Russian
2131,Bosnian
2131,Dutch
2131,English
2132,Turkish
2132,Azerbaijani
2132,Kyrgyz
2132,Romanian
2132,Malay
2132,Korean
2133,Latin
2133,Dutch
2134,Kirundi
2134,Icelandic
2134,Dhivehi
2134,Slovak
2134,Estonian
2135,Hebrew
2135,Azerbaijani
2135,Catalan
2135,Ukrainian
2135,Dzongkha
2137,Kirundi
2138,Danish
2138,Pashto
2138,Montenegrin
2138,Nepali
2138,Ukrainian
2139,Croatian
2139,Macedonian
2139,Armenian
2140,Romanian
2140,Vietnamese
2140,Persian
2140,Polish
2142,Greek
2142,Mandarin Chinese
2143,Mongolian
2143,Czech
2143,Russian
2143,Dhivehi
2143,Estonian
2144,Serbian
2146,German
2146,Portuguese
2146,Swahili
2148,Dutch
2148,French
2149,Latvian
2149,Icelandic
2149,Estonian
2150,Mongolian
2150,Indonesian
2150,Montenegrin
2150,Dzongkha
2152,Ukrainian
2152,Persian
2152,Sinhala
2153,Burmese
2153,Portuguese
2153,Greek
2153,Kyrgyz
2153,Malay
2153,Italian
2154,Pashto
2154,Albanian
2154,Hungarian
2154,Mandarin Chinese
2155,Spanish
2155,Lithuanian
2155,Swahili
2155,Mandarin Chinese
2155,Vietnamese
2157,Malay
2158,Latin
2158,Montenegrin
2158,Swedish
2158,Arabic
2158,Hungarian
2158,Slovak
2159,French
2159,Estonian
2159,Pashto
2160,Romanian
2160,Russian
2160,Albanian
2161,Norwegian
2161,Mongolian
2161,Kazakh
2161,Irish
2161,Malay
2161,Dzongkha
2162,Kazakh
2162,Bulgarian
2162,Latvian
2163,Montenegrin
2163,Indonesian
2163,Icelandic
2163,Bulgarian
2163,Slovak
2165,Turkish
2165,Bengali
2165,Portuguese
2165,Catalan
2165,Slovak
2166,Latvian
2166,French
2166,Korean
2166,Sinhala
2166,Croatian
2166,Persian
2167,Kazakh
2167,Latin
2167,Khmer
2167,Bengali
2168,Hebrew
2168,Azerbaijani
2168,Macedonian
2168,Croatian
2168,Dutch
2169,Armenian
2169,Croatian
2170,Khmer
2170,Spanish
2170,Macedonian
2170,Persian
2170,Ukrainian
2170,Italian
2171,Montenegrin
2171,Estonian
2171,Nepali
2171,Dutch
2171,Slovak
2171,Bosnian
2172,Bengali
2172,Indonesian
2172,Slovene
2172,Romanian
2172,Bulgarian
2172,Bosnian
2173,Hebrew
2173,Korean
2173,Kyrgyz
2174,Urdu
2174,Amharic
2175,Azerbaijani
2175,Swahili
2175,Romanian
2175,Urdu
2175,Finnish
2175,Dzongkha
2176,Kazakh
2176,Irish
2176,Vietnamese
2177,Icelandic
2177,Arabic
2177,Korean
2177,Estonian
2178,Norwegian
2179,Finnish
2181,Dhivehi
2182,Macedonian
2182,Italian
2182,Korean
2182,Polish
2183,Sesotho
2183,Spanish
2183,Khmer
2183,Russian
2184,Indonesian
2184,Danish
2185,Czech
2185,Lao
2185,Bulgarian
2185,Greek
2186,Sesotho
2186,Macedonian
2186,Bulgarian
2186,Thai
2187,Macedonian
2187,Romanian
2187,Spanish
2187,Estonian
2188,Malay
2188,Mandarin Chinese
2189,Montenegrin
2190,Italian
2192,Icelandic
2193,Hungarian
2194,Latin
2194,Georgian
2195,Turkish
2195,Bengali
2195,Nepali
2195,Swahili
2196,French
2196,Dhivehi
2196,Croatian
2196,Hindi
2196,Amharic
2197,Georgian
2197,Lithuanian
2197,Vietnamese
2199,Danish
2200,Khmer
2200,Lithuanian
2200,Greek
2201,Bengali
2201,Polish
2201,Swahili
2201,Urdu
2201,Italian
2201,Estonian
2202,Kazakh
2202,Dhivehi
2202,Slovak
2203,Armenian
2203,Khmer
2203,French
2203,Burmese
2204,Romanian
2207,Kirundi
2207,Latin
2207,Bengali
2207,Estonian
2208,Khmer
2209,Urdu
2210,Arabic
2211,Arabic
2213,Danish
2214,Slovene
2214,Bosnian
2215,Latin
2215,Bengali
2215,Japanese
2215,Arabic
2215,Thai
2215,Korean
2216,German
2216,Italian
2217,Mandarin Chinese
2220,Turkish
2220,Spanish
2220,Khmer
2220,Lithuanian
2220,Greek
2220,Russian
2221,Montenegrin
2221,Vietnamese
2221,Sesotho
2221,Pashto
2222,Russian
2223,Turkish
2223,Hebrew
2223,Kazakh
2223,Lithuanian
2223,Vietnamese
2224,Mongolian
2224,Swahili
2224,Albanian
2224,Pashto
2225,Catalan
2225,Malay
2225,Russian
2225,Persian
2225,Amharic
2226,Bengali
2226,Burmese
2226,Montenegrin
2226,Icelandic
2226,Mandarin Chinese
2227,Swedish
2227,Bosnian
2227,Dzongkha
2228,Hebrew
2228,Burmese
2228,English
2228,Mandarin Chinese
2229,Kirundi
2229,Arabic
2229,Icelandic
2229,Korean
2229,Hindi
2231,Armenian
2231,Kazakh
2231,Sesotho
2231,Persian
2231,Hindi
2232,Hebrew
2232,Khmer
2232,Pashto
2232,Japanese
2232,Mongolian
2232,Malay
2234,Khmer
2234,Czech
2234,Kazakh
2234,Nepali
2234,Slovak
2234,Bosnian
2235,Ukrainian
2235,Persian
2235,Kazakh
2236,Hindi
2236,Danish
2237,Catalan
2238,Norwegian
2238,Persian
2238,Slovene
2239,Khmer
2239,Japanese
2239,Lithuanian
2239,Lao
2239,English
2240,Dutch
2241,Norwegian
2241,Indonesian
2241,Croatian
2241,Vietnamese
2241,Slovak
2242,Azerbaijani
2242,Kazakh
2242,Mongolian
2242,Georgian
2242,Slovak
2242,Bosnian
2244,Polish
2244,Bosnian
2244,Mandarin Chinese
2245,Portuguese
2246,Bengali
2246,Greek
2246,Mandarin Chinese
2246,Dutch
2246,Dhivehi
2248,Portuguese
2248,Irish
2248,Slovene
2248,Nepali
2248,Korean
2248,Hindi
2249,Hebrew
2249,Burmese
2250,Spanish
2250,Catalan
2250,Kyrgyz
2250,Estonian
2251,Latvian
2251,Bengali
2251,Vietnamese
2251,Korean
2252,Sesotho
2253,Croatian
2254,Lithuanian
2255,Kazakh
2255,Macedonian
2255,Catalan
2255,Icelandic
2255,Dhivehi
2256,Norwegian
2256,Icelandic
2257,German
2259,Mandarin Chinese
2260,Latvian
2260,Slovak
2260,Urdu
2261,Japanese
2261,Kazakh
2261,Montenegrin
2261,Korean
2261,Hindi
2261,Vietnamese
2262,Turkish
2262,Latvian
2262,Azerbaijani
2263,Latin
2263,Serbian
2263,Pashto
2263,Czech
2263,Sesotho
2265,Mongolian
2265,Dutch
2265,Nepali
2266,Dutch
2266,Finnish
2267,Czech
2267,Latin
2268,Turkish
2268,German
2268,Greek
2268,Malay
2268,Russian
2268,Urdu
2269,Burmese
2270,Dutch
2272,Armenian
2272,Dutch
2272,Greek
2273,Kirundi
2273,Malay
2273,Arabic
2273,Portuguese
2274,Danish
2274,Montenegrin
2274,Croatian
2274,Dutch
2274,Dhivehi
2274,English
2277,Armenian
2277,Catalan
2277,Georgian
2277,French
2277,Dzongkha
2278,Slovak
2279,Latin
2279,Japanese
2279,Catalan
2279,Croatian
2279,Dutch
2279,Finnish
2280,Dutch
2280,Sinhala
2280,Kyrgyz
2280,Dzongkha
2281,Kazakh
2281,Latvian
2281,Dhivehi
2282,Azerbaijani
2282,Japanese
2282,Mongolian
2282,Arabic
2282,Bosnian
2284,Irish
2284,Romanian
2284,Albanian
2284,Nepali
2285,Malay
2285,Lithuanian
2285,Slovak
2285,Thai
2287,Turkish
2287,Bengali
2287,Montenegrin
2287,Croatian
2287,Bulgarian
2288,Icelandic
2288,Danish
2288,Swahili
2289,Norwegian
2289,Burmese
2289,Arabic
2289,Sesotho
2289,Hungarian
2290,Hungarian
2290,Azerbaijani
2291,Kirundi
2291,Khmer
2291,Azerbaijani
2291,Slovak
2291,Finnish
2291,English
2292,Sesotho
2292,Albanian
2293,Hebrew
2293,Bulgarian
2293,Icelandic
2293,English
2294,Bengali
2294,Urdu
2294,Azerbaijani
2295,Serbian
2296,Kirundi
2296,Italian
2296,Portuguese
2297,Hebrew
2297,Macedonian
2297,Albanian
2298,Armenian
2298,Portuguese
2298,Montenegrin
2298,Indonesian
2298,Urdu
2298,Ukrainian
2299,Thai
2299,Dhivehi
2299,Urdu
2299,Korean
2300,Ukrainian
2300,Irish
2301,Lithuanian
2302,Serbian
2302,Pashto
2302,Arabic
2302,Indonesian
2302,Sinhala
2302,Croatian
2304,Latin
2304,Dzongkha
2304,Amharic
2305,Ukrainian
2305,Russian
2306,Japanese
2306,Mongolian
2306,French
2306,Sinhala
2306,Bulgarian
2306,Dzongkha
2307,Indonesian
2307,Mongolian
2307,Hungarian
2307,Armenian
2309,Norwegian
2309,Swedish
2309,Arabic
2309,Georgian
2309,Korean
2309,Hungarian
2310,Danish
2310,Catalan
2310,Lithuanian
2310,Albanian
2310,Amharic
2311,Kirundi
2311,Catalan
2311,Kyrgyz
2311,Russian
2311,Amharic
2312,Bengali
2312,Pashto
2312,Irish
2312,Croatian
2312,Dutch
2312,Dzongkha
2313,Indonesian
2313,Latin
2313,Croatian
2313,Kyrgyz
2314,Nepali
2314,Russian
2314,Sinhala
2314,Urdu
2314,English
2315,Icelandic
2315,Urdu
2316,Khmer
2316,Swedish
2316,Swahili
2316,Indonesian
2316,Sesotho
2316,Persian
2319,Spanish
2319,English
2320,Armenian
2320,Khmer
2320,Burmese
2320,Russian
2320,Croatian
2321,Serbian
2321,Slovak
2321,Estonian
2322,Croatian
2322,Irish
2322,Kyrgyz
2323,Mongolian
2323,Thai
2323,Romanian
2323,Nepali
2323,Dutch
2323,Hungarian
2325,Danish
2326,Macedonian
2326,Thai
2326,Indonesian
2326,Korean
2326,Sinhala
2326,Amharic
2328,Russian
2329,Pashto
2329,Urdu
2329,Croatian
2329,Lao
2329,Finnish
2330,Montenegrin
2330,Lao
2330,Urdu
2330,Portuguese
2331,Vietnamese
2331,Korean
2331,Sinhala
2331,Swahili
2332,Swedish
2332,Portuguese
2333,Czech
2333,Indonesian
2333,Urdu
2333,Mandarin Chinese
2334,Serbian
2334,Polish
2334,Pashto
2334,Mandarin Chinese
2334,Hungarian
2335,Khmer
2335,Lithuanian
2335,Kyrgyz
2335,Ukrainian
2335,Albanian
2336,Latin
2336,French
2336,Slovak
2337,Armenian
2337,Macedonian
2337,Hungarian
2337,Burmese
2338,Latin
2338,Polish
2339,Khmer
2339,Bengali
2339,Azerbaijani
2339,Swedish
2339,Lithuanian
2339,Ukrainian
2340,Khmer
2340,Catalan
2340,Slovene
2340,Albanian
2340,Hindi
2341,Romanian
2341,Icelandic
2341,Russian
2342,Serbian
2342,Bengali
2342,Romanian
2342,Croatian
2342,Hindi
2342,Dzongkha
2344,Turkish
2344,Georgian
2345,Korean
2345,Hebrew
2345,Russian
2345,Kyrgyz
2346,Latin
2347,French
2347,Italian
2347,Hindi
2348,Hebrew
2348,Latvian
2348,Romanian
2348,Sinhala
2348,Amharic
2349,Danish
2349,Polish
2349,Swedish
2349,Greek
2349,Irish
2350,Hindi
2351,Khmer
2351,Swedish
2351,Romanian
2351,Hungarian
2351,Vietnamese
2352,Lithuanian
2352,Slovak
2353,Spanish
2353,Amharic
2353,Swahili
2356,Croatian
2356,Swahili
2356,Dzongkha
2357,Amharic
2357,Azerbaijani
2357,Pashto
2358,Romanian
2358,Catalan
2358,Vietnamese
2358,Slovak
2359,Czech
2360,Hebrew
2360,Montenegrin
2360,Czech
2360,Albanian
2360,Dhivehi
2360,Dzongkha
2361,Latvian
2361,Swedish
2361,Lao
2361,Hindi
2361,Amharic
2364,Azerbaijani
2364,German
2364,Thai
2364,Korean
2364,Mandarin Chinese
2364,Italian
2365,Portuguese
2365,Georgian
2365,Albanian
2365,Dhivehi
2365,Dzongkha
2366,Swahili
2366,Slovene
2366,Amharic
2367,Hebrew
2367,Kirundi
2368,German
2368,Russian
2369,Slovak
2370,Dhivehi
2370,Amharic
2370,Thai
2370,Swahili
2371,Macedonian
2371,Bengali
2371,Sinhala
2371,Lao
2372,Sesotho
2372,Azerbaijani
2373,Dhivehi
2373,Burmese
2373,English
2373,Amharic
2374,Bengali
2374,Burmese
2374,Catalan
2374,Slovene
2374,Dzongkha
2376,Indonesian
2376,Vietnamese
2376,Finnish
2376,Burmese
2377,Lao
2377,Danish
2377,Mandarin Chinese
2378,Croatian
2378,Dhivehi
2378,Nepali
2378,Bosnian
2379,Montenegrin
2379,Hebrew
2379,Serbian
2380,Khmer
2380,Arabic
2380,Bengali
2380,Kyrgyz
2381,Georgian
2381,Arabic
2382,Armenian
2383,Latin
2383,Norwegian
2383,Bengali
2383,Azerbaijani
2383,Indonesian
2385,Spanish
2385,Icelandic
2385,Georgian
2385,English
2387,Serbian
2387,Bengali
2387,Montenegrin
2387,Macedonian
2387,Croatian
2387,Finnish
2388,Serbian
2388,Latvian
2388,Portuguese
2388,Montenegrin
2388,Swahili
2388,Hindi
2389,Montenegrin
2389,Macedonian
2389,Malay
2389,French
2389,Dutch
2390,Mongolian
2390,Swedish
2390,Dhivehi
2390,Armenian
2392,Burmese
2393,Bengali
2393,Danish
2393,Pashto
2393,Lithuanian
2393,Malay
2393,Finnish
2394,Kyrgyz
2394,Estonian
2394,Bosnian
2395,Japanese
2395,Norwegian
2395,Arabic
2395,Finnish
2397,Latin
2397,Khmer
2397,Arabic
2397,Dzongkha
2398,Czech
2398,Khmer
2398,Nepali
2398,Turkish
2400,Lao
2400,Persian
2401,Kazakh
2402,Sesotho
2402,Hindi
2402,Bengali
2402,Portuguese
2403,Lithuanian
2405,Sesotho
2406,Croatian
2406,Albanian
2407,Albanian
2407,Danish
2408,Irish
2408,Romanian
2408,Sinhala
2408,Mandarin Chinese
2408,Albanian
2409,Indonesian
2409,Polish
2410,Macedonian
2410,Slovene
2411,Dutch
2412,Hebrew
2412,Kirundi
2412,Azerbaijani
2413,Sesotho
2413,Dhivehi
2413,Bosnian
2414,Latvian
2414,Portuguese
2414,German
2414,Swedish
2414,Urdu
2414,Finnish
2415,Norwegian
2415,Hungarian
2415,Pashto
